0	7	2	0	1	0	0	0	25	0	311	13	0	0
0	28	4	0	0	0	0	5	0	0	3	0	0	0
0	204	2	5	0	0	0	5	1	2	0	0	0	0
0	3	1	0	1	0	0	1	6	0	2	0	0	0
0	16	12	1	0	0	0	0	14	0	3	0	0	0
0	26	0	81	0	2	0	2	2	1	3	0	0	0
0	276	0	7	0	0	0	0	5	0	3	0	0	0
0	2226	2	0	1	0	0	3	202	4	1	0	0	0
0	298	0	142	6	16	4	13	8	0	0	0	0	0
0	636	0	0	1	0	0	40	0	12	570	14	0	0
0	406	2	0	0	0	0	0	32	1	28	0	0	0
0	429	191	0	7	0	0	0	324	0	0	0	0	0
0	500	51	1	2	0	0	1	19	0	0	0	0	0
0	8	22	0	1	0	0	1	3	0	272	2	0	0
0	35	75	1	16	0	0	0	26	0	55	0	0	0
0	581	1	0	0	0	0	13	28	1	1186	0	0	0
0	308	132	1	50	0	0	0	0	3	26	0	0	0
0	25	1	2	3	0	0	0	1	0	0	1	0	0
0	272	12	0	0	2	0	30	157	13	0	0	0	0
0	155	0	0	0	10	0	286	19	1	4	6	0	0
0	969	0	1	0	18	0	28	2627	24	11	1087	0	0
0	75	3	1	0	0	0	5	18	0	28	367	0	0
0	633	20	0	0	0	0	2	335	3	8	816	0	0
0	110	1188	2	748	0	0	0	1290	1	195	5	1350	0
0	35	112	0	911	0	0	0	2426	0	77	10	234	0
0	210	0	0	0	0	0	2	100	13	21	0	0	0
0	413	17	0	3	1	0	2	1659	0	0	1	0	0
0	459	179	0	21	0	0	4	598	0	0	0	0	0
0	1	57	0	526	0	0	0	1	0	0	0	0	0
0	1	114	0	85	0	0	0	0	0	0	0	0	0
0	2	113	0	5	0	0	0	2	0	5	0	0	0
0	5	270	0	84	0	0	0	0	0	1	0	0	0
0	0	101	0	1391	0	0	0	0	0	0	0	0	0
0	3	12	0	35	0	0	0	0	0	0	0	0	0
0	0	72	0	87	0	0	0	0	0	0	0	0	0
0	1	8	0	267	0	0	0	0	0	0	0	0	0
0	0	1	3	2711	1	0	0	0	0	0	0	0	0
0	4	122	0	7	0	0	0	4	1	2	3	0	0
0	3	41	26	266	0	0	0	1	0	0	0	0	0
0	196	0	122	0	12	0	159	12	2	9	68	0	0
0	0	25	0	75	0	0	0	0	0	0	0	0	0
0	0	10	0	80	0	0	0	3	0	0	0	0	0
0	43	26	17	31	0	0	1	10	1	32	2	0	0
0	56	1	0	1	0	0	0	3	0	0	0	0	0
0	17	21	0	4	0	0	1	2	0	61	0	0	0
0	15	10	0	0	0	0	0	2	0	4	0	0	0
0	103	63	0	8	0	0	1	3	0	1	1	0	0
0	40	12	0	0	0	0	0	10	0	0	0	0	0
0	43	28	1	2	0	0	0	15	0	24	0	0	0
0	102	91	1	4206	0	0	1	149	0	0	0	0	0
0	107	74	1	6	0	0	0	3	0	1	0	0	0
0	33	85	0	0	0	0	0	9	0	18	13	0	0
0	18	9	0	0	0	0	1	1	0	0	0	0	0
0	97	1604	4	1161	0	0	0	442	0	1	0	0	0
0	430	250	0	9	0	0	0	22	0	4	0	0	0
0	694	123	1	53	0	3	0	65	0	255	0	0	0
0	14	247	0	154	0	0	0	2	0	0	0	0	0
0	148	2810	0	1267	0	0	2	64	0	0	0	1	0
0	327	267	0	14	0	0	2	59	0	5	1	0	0
0	29	5	1	0	0	0	0	0	0	0	1	0	0
0	47	12	0	0	0	0	1	17	1	5	0	0	0
0	152	106	3	1	0	0	4	41	0	67	0	0	0
0	201	186	0	0	0	0	0	99	1	10	0	0	0
0	250	732	1	885	0	0	0	27	0	1	0	2	0
0	321	252	0	13	0	0	0	62	0	4	0	0	0
0	27	5	0	0	0	0	0	8	3	0	0	0	0
0	198	33	0	52	0	0	0	46	0	261	0	0	0
0	30	4209	0	57	0	0	3	24	0	0	0	0	0
0	160	2	1	0	0	0	0	110	1	0	2	0	0
0	289	0	0	1	0	0	1	10	19	27	1	0	0
0	1971	42	0	1	5	0	25	651	1387	4	1	0	0
0	319	6	2	1	0	1	12	21	40	51	25	0	0
0	300	0	0	0	23	0	2	534	2846	2410	105	0	0
0	238	0	0	0	2	0	0	1090	4	9905	25	0	0
0	8	4	0	0	0	0	0	6	0	3	0	0	0
0	20	1	22	1	1	0	0	6	0	0	0	0	0
0	11	0	0	0	0	0	0	0	0	2	0	0	0
0	5	1	0	0	0	0	0	1	0	0	0	0	0
0	188	1	0	5	0	0	0	22	0	4	0	0	0
0	14	0	0	1	0	0	0	0	0	1	0	0	0
0	1	0	0	0	0	0	0	1	0	0	0	0	0
0	37	26	0	4	0	0	0	29	0	13	0	0	0
0	2	2	0	0	0	0	0	0	0	1	0	0	0
0	430	4	31	0	0	14	3	32	0	12	0	0	0
0	779	44	5	17	0	0	0	16	0	0	1	0	0
0	2	0	5	4	0	0	0	0	0	0	6	0	0
0	391	104	4	6	0	0	2	13	1	2	0	0	0
0	43	0	68	1	5	2	2	9	9	0	0	0	0
0	22	2	69	1	0	0	6	0	0	66	8	0	0
0	48	3	609	9	0	0	5	14	0	0	1	0	0
0	181	3	186	1	42	0	5	52	1	0	0	0	0
0	25	6	238	13	0	0	6	1	0	0	3	0	0
0	15	9	4	5	0	0	0	5	0	22	0	0	0
0	1	0	11	1	0	0	1	0	0	14	1	0	0
0	24	4	309	1	1	0	12	15	0	4	1	0	0
0	27	0	30	0	0	0	0	23	4	0	3	0	0
0	6	28	3	90	0	0	0	17	4	2	0	0	0
0	16	10	1	1	0	0	0	0	0	236	0	0	0
0	198	2	4	0	0	0	3	1	1	0	0	0	0
0	78	1	2	0	0	0	0	12	0	0	4	0	0
0	429	191	0	7	0	0	0	324	0	0	0	0	0
0	59	0	5	0	0	0	6	220	5	2	640	0	0
0	18	1417	0	365	0	0	0	33	0	25	75	0	0
0	60	952	4	1646	0	0	0	314	0	102	1	474	0
0	22	215	0	950	0	0	0	31	0	0	1	156	0
0	30	1	1	0	0	0	0	9	0	0	0	0	0
0	89	7	4	0	0	0	1	84	3	0	1	1	0
0	57	0	328	0	4	0	0	48	3	0	1	0	0
0	320	0	17	1	0	0	0	4	2	36	0	0	0
0	22	7	62	0	0	0	5	11	0	1	0	0	0
0	217	2	4	2	2	11	2	4	0	47	63	0	0
0	48	4	1	1	0	0	0	2	1	11	1	0	0
0	271	26	5	3	0	1	1	320	0	7	0	0	0
0	459	179	0	21	0	0	4	598	0	0	0	0	0
0	196	0	122	0	12	0	159	12	2	9	68	0	0
0	43	26	17	31	0	0	1	10	1	32	2	0	0
0	327	267	0	14	0	0	2	59	0	5	1	0	0
0	47	12	0	0	0	0	1	17	1	5	0	0	0
0	152	106	3	1	0	0	4	41	0	67	0	0	0
0	201	186	0	0	0	0	0	99	1	10	0	0	0
0	198	33	0	52	0	0	0	46	0	261	0	0	0
0	289	0	0	1	0	0	1	10	19	27	1	0	0
0	160	2	1	0	0	0	0	110	1	0	2	0	0
