class_i,ASCUS_s,LSIL_s,ASCH_s,HSIL_s,SCC_s,ASCUS_s_005,LSIL_s_005,ASCH_s_005,HSIL_s_005,SCC_s_005,ASCUS_s_01,LSIL_s_01,ASCH_s_01,HSIL_s_01,SCC_s_01,ASCUS_s_02,LSIL_s_02,ASCH_s_02,HSIL_s_02,SCC_s_02,ASCUS_s_03,LSIL_s_03,ASCH_s_03,HSIL_s_03,SCC_s_03,ASCUS_s_04,LSIL_s_04,ASCH_s_04,HSIL_s_04,SCC_s_04,ASCUS_s_05,LSIL_s_05,ASCH_s_05,HSIL_s_05,SCC_s_05,ASCUS_s_06,LSIL_s_06,ASCH_s_06,HSIL_s_06,SCC_s_06,ASCUS_s_07,LSIL_s_07,ASCH_s_07,HSIL_s_07,SCC_s_07,ASCUS_s_08,LSIL_s_08,ASCH_s_08,HSIL_s_08,SCC_s_08,ASCUS_s_09,LSIL_s_09,ASCH_s_09,HSIL_s_09,SCC_s_09,ASCUS_s_099,LSIL_s_099,ASCH_s_099,HSIL_s_099,SCC_s_099,ASCUS_c,LSIL_c,ASCH_c,HSIL_c,SCC_c,ASCUS_c_01,LSIL_c_01,ASCH_c_01,HSIL_c_01,SCC_c_01,ASCUS_c_02,LSIL_c_02,ASCH_c_02,HSIL_c_02,SCC_c_02,ASCUS_c_03,LSIL_c_03,ASCH_c_03,HSIL_c_03,SCC_c_03,ASCUS_c_04,LSIL_c_04,ASCH_c_04,HSIL_c_04,SCC_c_04,ASCUS_c_05,LSIL_c_05,ASCH_c_05,HSIL_c_05,SCC_c_05,ASCUS_c_06,LSIL_c_06,ASCH_c_06,HSIL_c_06,SCC_c_06,ASCUS_c_07,LSIL_c_07,ASCH_c_07,HSIL_c_07,SCC_c_07,ASCUS_c_08,LSIL_c_08,ASCH_c_08,HSIL_c_08,SCC_c_08,ASCUS_c_09,LSIL_c_09,ASCH_c_09,HSIL_c_09,SCC_c_09,ASCUS_c_099,LSIL_c_099,ASCH_c_099,HSIL_c_099,SCC_c_099,ASCUS_c_0999,LSIL_c_0999,ASCH_c_0999,HSIL_c_0999,SCC_c_0999,w_mean,h_mean,v_mean,w_01,w_02,w_03,w_04,w_05,w_06,w_07,w_08,w_09,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,d_01,d_02,d_03,d_04,d_05,d_06,d_07,d_08,d_09,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09
1,539,282,49,306,26,221,214,7,280,26,143,157,4,187,18,85,103,3,113,9,57,79,2,81,8,45,64,0,66,7,30,55,0,53,5,24,46,0,46,2,15,32,0,36,1,9,22,0,27,1,5,9,0,17,0,0,1,0,2,0,227,393,0,496,86,227,393,0,496,86,227,393,0,496,86,227,393,0,495,86,223,392,0,491,84,219,387,0,477,78,209,371,0,452,74,196,346,0,430,71,179,326,0,397,68,144,286,0,351,54,77,204,0,186,33,38,141,0,86,22,127.54803694009983,126.28668495840266,23870.361035411734,50.225517100000005,61.14377160000001,72.5466492,87.02199700000001,99.1466025,114.23792020000002,134.59721859999996,169.40427840000004,221.70625270000002,50.225517100000005,61.14377160000001,72.5466492,87.02199700000001,99.1466025,114.23792020000002,134.59721859999996,169.40427840000004,221.70625270000002,76.29715655417168,89.263319291504,103.85935097839383,124.68456339634484,147.6014585248013,165.80964290715212,186.52660331671183,239.85596393377523,320.44494911587583,2761.834337570022,3759.9407452764553,5006.41399048976,6918.472201849247,10373.764509208075,12912.33229410559,16256.447542246111,26495.163431196506,48789.43155756426
1,339,90,13,361,4,260,53,2,343,4,202,48,1,188,3,161,33,1,90,2,127,30,1,55,2,105,28,1,39,2,87,22,0,27,2,72,15,0,22,2,60,11,0,18,2,46,5,0,16,1,25,4,0,8,1,3,1,0,1,0,266,73,0,440,28,266,73,0,440,28,266,73,0,440,28,266,73,0,440,28,264,73,0,439,27,260,71,0,435,27,240,65,0,387,21,218,59,0,335,18,197,46,0,291,15,172,38,0,220,13,67,19,0,102,8,25,7,0,50,4,131.28748987112763,128.08600806319703,24967.65159220997,36.6759696,44.24027100000001,56.67663880000002,81.41979400000001,114.37327599999995,138.6406052,168.1140932,188.74100319999997,244.7693632,36.6759696,44.24027100000001,56.67663880000002,81.41979400000001,114.37327599999995,138.6406052,168.1140932,188.74100319999997,244.7693632,53.126764177786015,61.633421886192785,80.43049351551835,112.32168014040178,170.69519880089484,210.40013400049668,235.0836597960457,270.40608309265986,328.04846568451376,1390.8827212226283,1823.9803911817785,3104.2446399815176,5755.2884092328095,13980.4199679832,21025.799372704954,26436.984107643417,33776.73554163317,49697.64624691292
1,267,192,8,63,17,143,171,1,50,17,117,141,1,35,7,78,115,1,22,5,56,91,1,15,4,46,79,1,13,3,38,71,0,9,2,31,63,0,7,2,19,43,0,6,1,14,32,0,2,0,6,14,0,2,0,1,3,0,0,0,149,269,1,79,49,149,269,1,79,49,149,269,1,79,49,149,269,1,79,49,147,268,1,79,46,142,261,1,76,46,123,242,1,67,43,111,221,1,58,43,94,198,1,53,41,73,162,0,49,38,32,92,0,33,23,17,44,0,17,15,129.36149830530164,126.58813825411333,17751.83064013268,65.08411319999999,86.71898200000001,100.99439699999994,111.43345959999999,121.91245999999998,132.8452854,146.23369140000003,167.38661480000002,188.69115000000002,65.08411319999999,86.71898200000001,100.99439699999994,111.43345959999999,121.91245999999998,132.8452854,146.23369140000003,167.38661480000002,188.69115000000002,97.0582225190775,136.31107880977837,153.1399830304365,164.06837861390923,173.86836133639198,186.87827841748677,214.57518135641024,233.24413894577356,261.5222030577893,4402.2093250340295,8768.633350875249,11174.648261237164,12520.89471402625,14130.419351810628,16217.372072330636,21547.70200782565,25423.965648847974,31468.65913484834
1,437,274,8,70,10,286,251,1,66,10,237,212,0,53,7,190,173,0,36,4,162,140,0,26,3,140,123,0,21,2,120,111,0,13,2,98,98,0,10,1,78,81,0,8,1,61,61,0,7,0,34,32,0,3,0,2,6,0,0,0,286,374,0,93,46,286,374,0,93,46,286,374,0,93,46,285,374,0,92,46,285,373,0,91,46,280,365,0,91,46,256,349,0,86,45,238,329,0,85,44,216,301,0,77,39,184,261,0,73,37,100,178,0,49,30,47,119,0,34,20,140.66764413892366,142.81990705506885,22947.474846254405,69.90046680000005,89.52078900000004,102.72771600000002,115.7067076,126.270713,144.51570420000002,162.1274932,180.89832180000002,215.29278180000003,69.90046680000005,89.52078900000004,102.72771600000002,115.7067076,126.270713,144.51570420000002,162.1274932,180.89832180000002,215.29278180000003,109.285576076583,142.63321547807547,157.87556783701217,169.99113806697764,184.46864856187733,211.88151820133993,231.3614461440887,257.3559862154999,306.2723221567302,5496.791946775283,9350.953843375048,11456.09211441387,13096.229821582938,15533.94892112275,19368.739691681287,25091.038710958415,30479.391006566955,42975.907102567275
1,481,251,27,64,34,261,221,8,58,34,175,186,7,36,21,117,146,1,24,12,89,122,1,16,9,67,112,0,10,8,54,92,0,7,6,37,75,0,4,5,25,61,0,2,4,18,44,0,1,2,8,29,0,1,2,1,3,0,0,0,271,385,0,109,92,271,385,0,109,92,271,385,0,109,92,271,385,0,109,92,270,384,0,108,92,264,378,0,104,91,248,357,0,97,88,237,335,0,90,82,203,307,0,84,77,171,266,0,73,71,100,167,0,46,54,51,122,0,33,39,152.20879883547258,151.40442579463243,28652.70374259748,72.7135434,90.74611759999996,103.803333,117.18170160000003,130.461914,146.76409620000004,166.7108308,188.0926146,242.34887719999998,72.7135434,90.74611759999996,103.803333,117.18170160000003,130.461914,146.76409620000004,166.7108308,188.0926146,242.34887719999998,107.44804303663722,142.88917351802218,157.67943756539728,171.09459094402945,185.59429164224832,219.72236848870048,240.24765244867785,269.33371691996604,332.85205593022863,5466.165323392989,9713.2618303379,11579.60097120387,13626.706681310337,16104.553955238645,22052.060275895863,26530.483694864124,31848.726490285077,51582.07754668845
1,927,384,9,118,4,646,351,3,118,4,485,287,1,73,3,337,229,1,37,1,255,190,1,28,0,198,157,0,24,0,154,138,0,18,0,130,122,0,14,0,90,104,0,11,0,57,75,0,8,0,19,51,0,4,0,1,11,0,0,0,660,570,0,197,15,660,570,0,197,15,660,570,0,197,15,660,570,0,197,15,659,569,0,196,15,646,553,0,190,15,602,512,0,187,15,553,443,0,183,14,497,400,0,169,12,435,347,0,161,12,219,191,0,117,9,87,111,0,66,3,138.49396388210818,138.24440297087378,20295.313455309464,76.83156709999997,99.39431160000001,114.39922490000001,124.87740459999999,133.830559,147.92813740000003,163.1441798,178.624329,200.53171730000003,76.83156709999997,99.39431160000001,114.39922490000001,124.87740459999999,133.830559,147.92813740000003,163.1441798,178.624329,200.53171730000003,112.32294768727905,155.21450266120215,169.55372101318994,180.3991422106805,191.42698652570067,217.11501762152614,228.57650659885178,243.19769937420668,268.162873084113,5979.500036506108,11179.071477023725,13448.040033316673,15512.8638229358,17291.734992537386,22435.913988518398,24863.993944398677,27870.87145058707,32818.282014651486
1,721,290,18,27,1,511,278,4,25,1,401,231,4,15,1,310,191,4,9,1,248,170,3,7,1,200,144,3,6,1,166,128,3,5,1,137,107,2,2,1,113,86,0,1,0,72,62,0,1,0,40,34,0,1,0,4,5,0,1,0,512,464,4,60,17,512,464,4,60,17,512,464,4,60,17,512,464,4,58,17,508,463,4,58,17,494,449,4,57,17,455,402,1,55,16,415,367,1,54,16,351,325,0,48,16,291,281,0,43,14,123,160,0,33,9,58,84,0,22,9,152.31762057142856,155.85905329612112,26497.12448894957,84.16751840000003,101.42512180000003,114.08137799999999,124.81275599999996,138.39193699999996,155.42874160000002,172.70085419999998,194.15709199999998,244.12618999999998,84.16751840000003,101.42512180000003,114.08137799999999,124.81275599999996,138.39193699999996,155.42874160000002,172.70085419999998,194.15709199999998,244.12618999999998,135.8577710780068,152.86883690053992,169.16772069076006,182.1924295297365,208.30420290912434,227.23361413955217,246.33656468639708,283.829331641109,332.79462751981566,9021.553323879096,11111.529759968827,13701.004352661948,15959.350583826905,19753.47111653568,24802.048654267885,28841.346387282487,35852.44228540884,53102.85104313478
1,299,186,27,626,2,197,104,1,617,2,160,69,0,336,2,123,53,0,167,1,87,40,0,91,1,72,27,0,56,1,56,16,0,38,0,40,10,0,25,0,27,7,0,10,0,9,5,0,6,0,2,2,0,4,0,0,0,0,0,0,207,178,0,740,15,207,178,0,740,15,207,178,0,740,15,207,178,0,740,15,207,178,0,739,15,207,176,0,736,15,179,166,0,720,14,146,153,0,701,14,119,143,0,680,13,87,125,0,641,8,36,67,0,521,5,11,29,0,404,4,172.96574449035086,174.545855622807,58423.33627484723,41.44288260000002,46.81917739999999,52.67329049999996,61.80936260000003,83.82022099999999,136.14389180000003,184.47937949999996,327.0291048,483.6840761,41.44288260000002,46.81917739999999,52.67329049999996,61.80936260000003,83.82022099999999,136.14389180000003,184.47937949999996,327.0291048,483.6840761,60.67333716353597,68.8149782075032,75.82797325004736,84.77484544065805,112.75944226549102,200.4948872835519,254.12997337896064,469.4820133316674,720.7994979454919,1761.419793160302,2274.9244067411905,2791.7813267163733,3459.6454404080887,5826.870368474878,18964.826651650004,30458.872047051893,101840.44449423862,249833.72193352383
1,154,116,13,73,37,55,104,1,55,37,35,77,1,33,18,22,55,1,19,8,19,45,1,14,7,12,37,1,11,5,10,30,1,7,3,9,28,1,4,2,7,19,1,4,1,4,15,1,2,1,1,12,0,1,1,0,2,0,0,0,51,190,2,65,85,51,190,2,65,85,51,190,2,65,85,51,190,2,65,85,51,190,2,65,85,50,190,1,63,83,45,188,0,58,80,43,180,0,46,75,37,166,0,36,68,26,146,0,30,59,11,100,0,8,37,7,64,0,4,26,136.4378361221374,139.02488544020358,24682.81026140541,52.99235900000001,75.87230559999999,94.295691,104.6998052,117.76275600000002,139.5269652,154.225964,174.21279880000003,207.08192160000002,52.99235900000001,75.87230559999999,94.295691,104.6998052,117.76275600000002,139.5269652,154.225964,174.21279880000003,207.08192160000002,85.78873453184316,109.24259051694872,147.22412559476038,163.07315019351302,179.31842689319916,199.25181097647035,221.60467745553004,239.30751567395112,294.1829445533484,3426.054747949598,5520.544373141297,10045.780403819675,12292.867538339922,14875.20823921225,18045.059017823245,23441.92091747066,27508.47769250972,40791.02750574742
1,347,244,0,14,5,209,234,0,11,5,162,182,0,8,4,113,137,0,5,3,89,108,0,3,2,69,93,0,3,1,56,82,0,3,0,41,68,0,2,0,34,58,0,2,0,22,42,0,2,0,10,28,0,2,0,1,6,0,0,0,210,364,0,19,17,210,364,0,19,17,210,364,0,19,17,210,364,0,19,17,210,362,0,18,17,207,356,0,16,17,194,330,0,16,16,175,304,0,12,14,152,265,0,11,13,121,238,0,9,10,66,126,0,5,9,26,61,0,2,9,130.96716688196724,134.46507838688524,19874.662332050037,72.81069580000002,92.2818912,104.53579690000004,111.51114519999999,120.93867500000002,130.6451812,141.72267280000003,158.877616,186.78215630000005,72.81069580000002,92.2818912,104.53579690000004,111.51114519999999,120.93867500000002,130.6451812,141.72267280000003,158.877616,186.78215630000005,121.87701960304287,144.21088398477653,155.00948902562698,162.49536670936516,172.35700721217603,180.42947421302426,194.37340919353682,226.1392172723001,272.8725331466561,6408.281415118974,9477.491446770895,11272.69434155649,12669.790521529336,14096.516987030314,15479.881462465406,17840.76461888691,24508.547261939588,32974.56895699516
1,280,228,4,18,3,113,224,1,18,3,96,192,0,13,1,65,142,0,10,0,49,121,0,9,0,37,105,0,7,0,30,88,0,6,0,23,75,0,6,0,15,62,0,6,0,7,42,0,3,0,6,26,0,0,0,1,4,0,0,0,116,384,1,28,4,116,384,1,28,4,116,384,1,28,4,116,384,1,28,4,114,384,1,28,4,111,382,1,26,4,90,358,1,26,4,82,335,1,25,4,71,302,1,22,4,52,265,1,19,3,14,157,0,15,3,4,98,0,7,1,153.83568697748592,159.38999969043152,27275.653197928023,86.13453320000002,107.266312,120.49671639999991,136.59162640000005,147.95806900000002,159.9721138,172.90502600000002,189.2626368,213.64165579999997,86.13453320000002,107.266312,120.49671639999991,136.59162640000005,147.95806900000002,159.9721138,172.90502600000002,189.2626368,213.64165579999997,149.44703045612093,168.5669611042128,183.25238692869706,205.8225694727592,219.68771804855248,231.03322850768893,243.10297870382334,263.8763593114643,312.0559252465159,9947.404746446544,13394.76253801287,15876.338761971212,19050.281233470363,23064.572258716027,25554.71072713293,28090.142058421363,32272.05683607897,44662.10392038469
