class_i,ASCUS_s,LSIL_s,ASCH_s,HSIL_s,SCC_s,ASCUS_s_005,LSIL_s_005,ASCH_s_005,HSIL_s_005,SCC_s_005,ASCUS_s_01,LSIL_s_01,ASCH_s_01,HSIL_s_01,SCC_s_01,ASCUS_s_02,LSIL_s_02,ASCH_s_02,HSIL_s_02,SCC_s_02,ASCUS_s_03,LSIL_s_03,ASCH_s_03,HSIL_s_03,SCC_s_03,ASCUS_s_04,LSIL_s_04,ASCH_s_04,HSIL_s_04,SCC_s_04,ASCUS_s_05,LSIL_s_05,ASCH_s_05,HSIL_s_05,SCC_s_05,ASCUS_s_06,LSIL_s_06,ASCH_s_06,HSIL_s_06,SCC_s_06,ASCUS_s_07,LSIL_s_07,ASCH_s_07,HSIL_s_07,SCC_s_07,ASCUS_s_08,LSIL_s_08,ASCH_s_08,HSIL_s_08,SCC_s_08,ASCUS_s_09,LSIL_s_09,ASCH_s_09,HSIL_s_09,SCC_s_09,ASCUS_s_099,LSIL_s_099,ASCH_s_099,HSIL_s_099,SCC_s_099,ASCUS_c,LSIL_c,ASCH_c,HSIL_c,SCC_c,ASCUS_c_01,LSIL_c_01,ASCH_c_01,HSIL_c_01,SCC_c_01,ASCUS_c_02,LSIL_c_02,ASCH_c_02,HSIL_c_02,SCC_c_02,ASCUS_c_03,LSIL_c_03,ASCH_c_03,HSIL_c_03,SCC_c_03,ASCUS_c_04,LSIL_c_04,ASCH_c_04,HSIL_c_04,SCC_c_04,ASCUS_c_05,LSIL_c_05,ASCH_c_05,HSIL_c_05,SCC_c_05,ASCUS_c_06,LSIL_c_06,ASCH_c_06,HSIL_c_06,SCC_c_06,ASCUS_c_07,LSIL_c_07,ASCH_c_07,HSIL_c_07,SCC_c_07,ASCUS_c_08,LSIL_c_08,ASCH_c_08,HSIL_c_08,SCC_c_08,ASCUS_c_09,LSIL_c_09,ASCH_c_09,HSIL_c_09,SCC_c_09,ASCUS_c_099,LSIL_c_099,ASCH_c_099,HSIL_c_099,SCC_c_099,ASCUS_c_0999,LSIL_c_0999,ASCH_c_0999,HSIL_c_0999,SCC_c_0999,w_mean,h_mean,v_mean,w_01,w_02,w_03,w_04,w_05,w_06,w_07,w_08,w_09,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,d_01,d_02,d_03,d_04,d_05,d_06,d_07,d_08,d_09,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09
1,204,84,169,240,9,54,36,57,232,9,34,19,36,165,6,17,14,23,101,2,9,8,18,74,2,5,6,15,55,2,4,3,12,38,2,3,2,9,30,1,2,1,6,24,1,2,1,5,19,0,0,0,2,7,0,0,0,0,1,0,55,77,45,473,56,55,77,45,473,56,55,77,45,473,56,55,76,45,472,56,55,76,43,464,56,50,75,37,450,55,45,67,31,433,53,37,64,27,406,52,31,60,22,367,50,22,54,14,325,45,10,30,2,210,33,1,23,0,120,22,145.9675508895184,138.35480259065156,34807.91547165426,50.124190999999996,57.256134,64.6295395,76.56616199999996,90.99139399999999,110.66345200000002,132.28350849999998,185.170646,375.3119895,50.124190999999996,57.256134,64.6295395,76.56616199999996,90.99139399999999,110.66345200000002,132.28350849999998,185.170646,375.3119895,74.57920952655665,83.59894060408082,95.50484606907516,105.47813184615467,137.23878337913965,159.2106011672144,195.21073887092916,273.5688561239335,520.7730975648792,2690.675679953977,3433.2999452791196,4305.7334559788505,5353.719168821232,9182.308554925872,12321.022433046799,17186.552499506557,33448.565264269375,117908.03990393378
1,305,298,4,27,12,136,289,0,20,12,99,227,0,18,9,73,179,0,10,4,58,154,0,8,3,43,129,0,7,3,30,95,0,5,3,17,82,0,4,2,13,63,0,3,2,9,47,0,2,2,2,23,0,2,1,0,6,0,0,0,136,443,0,26,41,136,443,0,26,41,136,443,0,26,41,136,443,0,26,41,136,441,0,26,41,131,439,0,25,41,115,416,0,23,41,105,393,0,22,40,92,369,0,20,38,68,319,0,17,37,35,212,0,9,27,10,138,0,5,20,155.94060530650157,155.9280965185758,31751.726882334835,76.73147,96.24295000000001,110.82275349999998,120.69616700000006,133.37307350000003,147.97656200000006,164.35308899999995,181.606872,226.04276299999998,76.73147,96.24295000000001,110.82275349999998,120.69616700000006,133.37307350000003,147.97656200000006,164.35308899999995,181.606872,226.04276299999998,124.59099121642782,150.9005706219619,165.88682316813714,174.62549648509423,187.92024323567935,215.9311402256005,231.12525243576033,248.68377430572264,323.1785443102128,6658.1778743837,10719.201407372175,12617.110013124551,14347.04711488131,16146.118583232397,22155.063375665435,25602.144702760597,29188.752704122366,49401.628562907135
1,489,492,41,938,0,237,359,3,895,0,184,281,2,554,0,128,222,1,328,0,105,178,1,199,0,88,147,1,140,0,65,116,1,100,0,58,98,1,69,0,44,74,1,43,0,33,48,0,23,0,19,27,0,7,0,2,2,0,0,0,218,516,0,1214,12,218,516,0,1214,12,218,516,0,1214,12,217,516,0,1214,12,216,513,0,1207,12,210,505,0,1192,12,189,481,0,1102,9,157,456,0,1005,8,126,425,0,881,8,101,386,0,724,7,40,281,0,394,2,7,206,0,189,2,133.59203740816326,129.94127743214287,33427.060056577844,37.04599600000008,41.62703860000001,47.06661430000002,58.59448560000001,82.91802999999999,118.63042580000001,150.57388930000002,182.24047819999998,264.82969450000013,37.04599600000008,41.62703860000001,47.06661430000002,58.59448560000001,82.91802999999999,118.63042580000001,150.57388930000002,182.24047819999998,264.82969450000013,52.65883914526793,58.45055932387592,66.55770817033206,84.0918075623876,120.99979176427047,172.91686585828077,219.6706980084173,251.77928734179343,359.44122305723283,1351.5327770650247,1688.2698079983488,2158.637495389043,3387.165651553377,6224.115365217351,14466.040939853778,23452.795263959873,30797.228681796172,61415.60819386142
1,1179,9,14,27,1,1087,4,4,27,1,890,1,4,18,1,726,0,3,7,1,633,0,1,3,1,561,0,1,2,1,497,0,1,0,1,441,0,0,0,1,391,0,0,0,1,337,0,0,0,1,255,0,0,0,0,99,0,0,0,0,1136,13,1,77,3,1136,13,1,77,3,1136,12,1,77,3,1136,10,1,77,3,1134,9,0,75,3,1124,8,0,71,3,1059,6,0,65,3,986,5,0,61,3,913,3,0,49,3,803,3,0,39,2,439,3,0,15,1,188,3,0,2,1,134.75262613252033,133.5037920577236,20990.013673738995,61.0709405,86.1974366,102.21272109999992,115.2263184,128.619198,145.65136140000004,161.1623307,176.6496024,197.61505739999996,61.0709405,86.1974366,102.21272109999992,115.2263184,128.619198,145.65136140000004,161.1623307,176.6496024,197.61505739999996,94.57709619705795,132.9959645473829,157.92125189250098,173.92496197431842,184.77377446981325,208.7818099335734,223.29223145273085,238.63085644316524,274.1723528709205,4283.287526678121,8609.067227569987,11640.298686414508,14243.747977348941,16002.4491410486,20529.414181750064,23621.688193245373,27084.194994290192,34126.73016759643
1,1933,27,16,5,0,1837,24,13,5,0,1547,13,12,3,0,1248,11,9,1,0,1069,10,8,0,0,932,9,6,0,0,833,7,6,0,0,736,6,4,0,0,658,5,3,0,0,544,1,2,0,0,413,0,1,0,0,123,0,0,0,0,1885,61,19,13,3,1885,61,19,13,3,1885,61,19,13,3,1885,58,19,12,3,1881,58,18,12,3,1860,54,17,11,3,1778,51,17,9,3,1696,41,14,8,2,1565,36,14,8,2,1420,30,10,8,2,939,11,7,6,2,563,6,4,2,2,155.6412648505805,164.27820988187784,28078.014196297197,82.64941500000003,102.38085899999999,116.64621,130.68127399999997,147.21520999999996,162.61068700000007,178.22656299999994,196.52218600000003,228.45489500000002,82.64941500000003,102.38085899999999,116.64621,130.68127399999997,147.21520999999996,162.61068700000007,178.22656299999994,196.52218600000003,228.45489500000002,137.27912258969846,162.40792092576555,179.2376325197791,205.14901260404753,224.38023700873683,240.46851839479473,259.73131526179327,287.4726489531241,320.45669615660773,8872.177238261362,12231.699403694343,14700.701136287229,18195.90425990811,23622.058099338945,26656.298937828673,30318.172791240526,36777.09107053209,47209.60881590973
1,779,56,18,73,0,711,45,1,73,0,602,36,1,44,0,501,19,1,20,0,422,11,1,13,0,381,8,1,8,0,334,8,1,5,0,298,4,1,5,0,259,4,1,3,0,216,2,1,1,0,180,1,0,1,0,52,0,0,0,0,731,58,3,128,6,731,58,3,128,6,731,58,3,128,6,731,58,3,128,6,731,57,3,128,6,718,56,3,123,6,688,51,3,115,6,661,42,3,110,6,614,36,2,108,5,525,26,2,94,4,329,7,2,49,1,169,4,0,19,0,137.58355011555076,144.5529695323974,23005.838428552775,59.873672499999984,79.262619,95.76933299999997,109.96166999999991,127.39178449999997,144.86966800000002,165.04096949999996,185.03173900000002,217.50842300000002,59.873672499999984,79.262619,95.76933299999997,109.96166999999991,127.39178449999997,144.86966800000002,165.04096949999996,185.03173900000002,217.50842300000002,97.75496433174277,129.1300570085341,149.1618608007114,168.20929394305077,186.90264784273782,219.3120749990695,239.88752136461204,269.3838487299255,318.4518945332843,4481.165143985699,7296.713222406725,10139.314032623937,12879.686600386227,16271.082865606108,22806.37167262531,27394.344049717638,33376.18080418776,48024.458924041464
1,198,11,0,1,0,190,8,0,1,0,162,8,0,1,0,131,5,0,0,0,110,4,0,0,0,101,4,0,0,0,94,3,0,0,0,88,3,0,0,0,74,2,0,0,0,62,1,0,0,0,42,0,0,0,0,14,0,0,0,0,194,12,0,3,1,194,12,0,3,1,194,12,0,3,1,194,12,0,3,1,194,12,0,3,1,193,12,0,2,1,188,11,0,2,1,180,10,0,2,1,164,9,0,1,1,147,8,0,1,1,83,5,0,0,1,40,3,0,0,1,145.76978180476192,146.34658764761903,25619.88532319852,85.29535800000001,98.94838660000002,107.18464349999999,115.51423779999999,126.95413200000002,141.9162522,155.5247989,178.83736620000005,199.91264719999998,85.29535800000001,98.94838660000002,107.18464349999999,115.51423779999999,126.95413200000002,141.9162522,155.5247989,178.83736620000005,199.91264719999998,132.01791977687023,151.8590572114415,164.57527912115913,175.69342949358634,187.73635635083218,208.90560268713247,225.45957442439172,239.96705018772852,286.2463161230458,7997.771448690005,10500.382364055078,12562.578369867228,14749.371388750933,16519.982781975377,20675.781702165776,24601.204556095814,26822.475369053915,34485.582206164785
1,1468,17,30,153,0,1371,11,10,150,0,1095,7,7,96,0,862,7,3,38,0,734,6,2,21,0,641,4,2,15,0,554,3,2,10,0,482,3,2,6,0,418,3,2,3,0,353,2,1,1,0,256,0,0,1,0,81,0,0,0,0,1427,16,15,199,11,1427,16,15,199,11,1427,16,15,199,11,1427,16,15,196,11,1426,16,14,183,10,1417,16,13,165,9,1387,11,10,138,8,1350,9,7,112,8,1302,8,6,86,8,1210,5,4,53,6,892,2,3,19,4,523,0,2,6,3,115.5314209352518,114.66522669904077,15374.679299735506,57.19078990000002,76.08449100000003,90.45762060000003,100.84660760000001,111.26268,120.09979720000007,131.06155369999993,145.71269539999997,172.9784457,57.19078990000002,76.08449100000003,90.45762060000003,100.84660760000001,111.26268,120.09979720000007,131.06155369999993,145.71269539999997,172.9784457,87.02303925191806,110.84056901098555,138.3021447350926,150.03228786031588,161.91838254575458,173.83237799030974,183.15687244451843,208.6066255397645,230.6305049166262,3564.7789285868766,5910.02771180108,9006.49224979426,10781.794862576,12359.975176428154,14346.210298065042,16201.987771412214,20742.42425066737,25557.943834966707
1,1030,19,1,10,1,978,14,1,10,1,823,8,1,6,1,673,7,0,5,0,579,6,0,2,0,516,4,0,2,0,464,3,0,1,0,421,3,0,0,0,376,1,0,0,0,332,0,0,0,0,252,0,0,0,0,77,0,0,0,0,1020,16,3,20,2,1020,16,3,20,2,1020,16,3,20,2,1019,16,3,20,2,1017,15,3,20,2,999,13,3,17,2,947,8,3,15,2,874,6,2,13,1,807,3,2,13,0,703,3,2,11,0,416,1,1,4,0,201,1,1,0,0,132.42220346936853,131.73770334024502,19277.12076092672,71.06494100000003,81.66288800000002,92.89593499999995,105.74292,117.99437000000003,134.45111100000003,154.97085600000003,182.914062,211.209656,71.06494100000003,81.66288800000002,92.89593499999995,105.74292,117.99437000000003,134.45111100000003,154.97085600000003,182.914062,211.209656,106.19623974705159,115.93225736144124,140.89487591299985,159.5602301941144,175.9591262756263,209.63484219975427,228.8080387874448,248.69547992749114,285.68546271867683,5405.698229873912,6486.588719982371,9491.946986798004,11604.933141021087,14551.391694700216,19308.632651534197,24481.133567001252,27993.348063074285,35603.93274893429
1,228,10,1,4,0,205,9,1,4,0,149,6,0,3,0,116,4,0,1,0,100,2,0,1,0,82,0,0,1,0,66,0,0,1,0,55,0,0,1,0,42,0,0,0,0,28,0,0,0,0,21,0,0,0,0,6,0,0,0,0,219,15,1,6,2,219,15,1,6,2,219,15,1,6,2,219,15,1,6,2,217,14,1,5,1,210,14,1,5,1,192,13,1,4,1,165,11,1,4,1,144,11,0,3,1,108,5,0,3,1,42,2,0,2,1,15,1,0,1,1,146.7748960823045,153.01473462551442,25684.540065407837,85.20833099999999,99.4068086,110.81797799999998,119.48760960000003,129.16796899999997,143.31799020000003,157.49721680000002,179.01771880000007,210.0949590000001,85.20833099999999,99.4068086,110.81797799999998,119.48760960000003,129.16796899999997,143.31799020000003,157.49721680000002,179.01771880000007,210.0949590000001,145.95578415583898,161.6113769829703,170.11304466511854,179.67290601456529,193.03374617840964,216.85229424356098,225.78224851362734,243.31065993404627,303.6101571149345,10196.17841112077,12084.701338935804,13672.70798717123,15349.483394668157,17107.895589599757,21820.343373021085,24325.555078555306,27451.918646620885,40243.19992812392
1,1129,79,39,31,4,1000,72,27,31,4,828,54,22,22,1,651,29,13,16,0,557,18,10,12,0,472,15,9,11,0,407,10,8,7,0,358,8,8,6,0,294,5,6,6,0,211,2,6,3,0,121,0,2,3,0,22,0,2,0,0,1054,107,45,62,14,1054,107,45,62,14,1054,107,45,62,14,1049,107,43,61,14,1039,104,41,58,12,1015,97,31,56,11,927,86,25,48,11,843,68,22,45,10,750,54,19,42,8,627,33,15,38,7,303,9,8,20,5,123,2,4,5,3,152.12635949297973,148.2685276801872,30422.298517383613,65.46933949999995,78.8546344,92.30968050000003,108.34742459999998,124.0558875,151.12309620000002,174.20650160000002,198.35427259999997,246.64425260000007,65.46933949999995,78.8546344,92.30968050000003,108.34742459999998,124.0558875,151.12309620000002,174.20650160000002,198.35427259999997,246.64425260000007,99.96246290640829,113.34221893137104,142.64996095543123,161.63433126872314,180.99076192451372,221.46495923706533,241.82388832737954,273.89215960755956,334.4623896599074,4680.17196186314,6086.392567229928,9764.67142803921,12354.807464135873,15454.007922127268,22986.289039084662,27301.743413739132,34467.587312350035,52227.527506545026
